11.5659086; 11.5778089; -1.9729021; -0.7281842; 0.2480467; 3.2679984; 0.3398202
11.7653208; 11.7064043; -1.8213846; -0.6793801; 0.2474587; 3.2886688; 0.5240796
11.9647330; 11.8270355; -1.6642681; -0.6302458; 0.2505605; 3.3202949; 0.6443767
12.1641453; 11.9400716; -1.5008742; -0.5806506; 0.2391718; 3.3587723; 0.7057685
12.3635575; 12.0458044; -1.3311951; -0.5345502; 0.2187525; 3.4004160; 0.7616507
12.5629697; 12.1430586; -1.1586244; -0.4921501; 0.2092329; 3.4447923; 0.8331910
12.7623819; 12.2332211; -0.9818541; -0.4513845; 0.2022839; 3.4926910; 0.9245573
12.9617941; 12.3166918; -0.8005367; -0.4118215; 0.1922020; 3.5450849; 1.0208945
13.1612063; 12.3936556; -0.6148245; -0.3742791; 0.1812427; 3.6020528; 1.1892453
13.3606186; 12.4629654; -0.4288987; -0.3398451; 0.1668454; 3.6672994; 1.3120052
13.5600308; 12.5263795; -0.2398352; -0.3078968; 0.1522814; 3.7379599; 1.4107975
13.7594430; 12.5843609; -0.0477041; -0.2787178; 0.1388667; 3.8124801; 1.5735575
13.9588552; 12.6364899; 0.1440367; -0.2526940; 0.1237435; 3.8939155; 1.6625771
14.1582674; 12.6841384; 0.3381094; -0.2292676; 0.1102032; 3.9781471; 1.7634157
14.3576796; 12.7274675; 0.5330488; -0.2085897; 0.0973044; 4.0655808; 1.8857126
14.5570919; 12.7669779; 0.7286592; -0.1904554; 0.0843777; 4.1570441; 1.9621337
14.7565041; 12.8031911; 0.9249483; -0.1748105; 0.0726470; 4.2501250; 2.0804435
14.9559163; 12.8365578; 1.1217924; -0.1613609; 0.0622224; 4.3466417; 2.1435246
15.1553285; 12.8675093; 1.3192637; -0.1499204; 0.0522407; 4.4438929; 2.2040876
15.3547407; 12.8962218; 1.5158097; -0.1405262; 0.0423309; 4.5417209; 2.3496152
15.5541530; 12.9235686; 1.7146846; -0.1331576; 0.0308949; 4.6437391; 2.4680919
15.7535652; 12.9495330; 1.9125290; -0.1282854; 0.0168586; 4.7485416; 2.6158327
15.9529774; 12.9746819; 2.1091691; -0.1267394; -0.0019515; 4.8571500; 2.8260130
16.1523896; 13.0001741; 2.3085389; -0.1277390; -0.0069108; 4.9718195; 2.9439009
16.3518018; 13.0257278; 2.5062656; -0.1292932; -0.0064630; 5.0885252; 3.0151888
16.5512140; 13.0514114; 2.7030828; -0.1300730; -0.0024329; 5.2053453; 2.9671420
16.7506263; 13.0772076; 2.8998558; -0.1306724; -0.0036465; 5.3177992; 2.7066923
16.9500385; 13.1033214; 3.0981982; -0.1309978; 0.0006393; 5.4183469; 2.2269518
17.1494507; 13.1293298; 3.2959705; -0.1303246; 0.0063272; 5.4996951; 1.5742890
17.3488629; 13.1550516; 3.4934692; -0.1285386; 0.0111575; 5.5564837; 0.8947875
17.5482751; 13.1803259; 3.6908790; -0.1261350; 0.0114240; 5.5885037; 0.3080191
17.7476873; 13.2051605; 3.8883090; -0.1243907; 0.0036498; 5.5994839; -0.1379340
17.9470996; 13.2298695; 4.0858112; -0.1250657; -0.0127260; 5.5945695; -0.4384554
18.1465118; 13.2551047; 4.2834196; -0.1296790; -0.0348596; 5.5789194; -0.5968186
18.3459240; 13.2817567; 4.4811802; -0.1390113; -0.0584006; 5.5575458; -0.6207019
18.5453362; 13.3107910; 4.6791631; -0.1529143; -0.0794392; 5.5352294; -0.5581566
18.7447484; 13.3426911; 4.8750398; -0.1705577; -0.0973251; 5.5150846; -0.5465815
18.9441606; 13.3783816; 5.0705021; -0.1909277; -0.1061562; 5.4952860; -1.1964538
19.1435729; 13.4183381; 5.2659037; -0.2127035; -0.1130046; 5.4516963; -2.0060107
19.3429851; 13.4629906; 5.4616394; -0.2360787; -0.1184863; 5.3778199; -2.3295732
19.5423973; 13.5115640; 5.6538271; -0.2587890; -0.1111158; 5.2907330; -2.7100312
19.7418095; 13.5646806; 5.8460673; -0.2798677; -0.0969455; 5.1875842; -2.9535531
19.9412217; 13.6218758; 6.0384278; -0.2975855; -0.0784051; 5.0727784; -3.1876636
20.1406339; 13.6813077; 6.2279449; -0.3087404; -0.0348392; 4.9458834; -3.0412209
20.3400462; 13.7423986; 6.4180761; -0.3117680; 0.0033935; 4.8217060; -2.8940324
20.5394584; 13.8034148; 6.6083814; -0.3076245; 0.0377164; 4.7004934; -2.7016772
20.7388706; 13.8628652; 6.7985168; -0.2977840; 0.0593565; 4.5844458; -2.5629240
20.9382828; 13.9202298; 6.9899101; -0.2839812; 0.0778832; 4.4715754; -2.3041649
21.1376950; 13.9745274; 7.1818076; -0.2670242; 0.0923496; 4.3676114; -2.1705098
21.3371073; 14.0253526; 7.3749516; -0.2471628; 0.1056739; 4.2673618; -2.0553522
21.5365195; 14.0719769; 7.5686446; -0.2248385; 0.1187932; 4.1702101; -1.9517346
21.7359317; 14.1141872; 7.7642271; -0.1998978; 0.1305434; 4.0758131; -1.8993359
21.9353439; 14.1511264; 7.9600491; -0.1725471; 0.1434967; 3.9818025; -1.8522538
22.1347561; 14.1825002; 8.1571760; -0.1426880; 0.1563909; 3.8879335; -1.8315174
22.3341683; 14.2077731; 8.3558121; -0.1100032; 0.1693304; 3.7928318; -1.8046755
22.5335806; 14.2261465; 8.5534087; -0.0749128; 0.1842036; 3.6967316; -1.8026409
22.7329928; 14.2373709; 8.7533190; -0.0368175; 0.1976132; 3.5981783; -1.7931927
22.9324050; 14.2406784; 8.9537978; 0.0041796; 0.2093230; 3.4973873; -1.7795356
23.1318172; 14.2356196; 9.1528555; 0.0470033; 0.2195869; 3.3944066; -1.7719240
23.3312294; 14.2219622; 9.3503236; 0.0915121; 0.2318159; 3.2886638; -1.7826828
23.5306416; 14.1991918; 9.5477030; 0.1383445; 0.2359035; 3.1787312; -1.7728335
23.7300539; 14.1672084; 9.7444788; 0.1825241; 0.1937760; 3.0654988; -1.7745203
23.9294661; 14.1272811; 9.9396458; 0.2210821; 0.1916055; 2.9478061; -1.7355817
24.1288783; 14.0796682; 10.1331445; 0.2623516; 0.2205550; 2.8279618; -1.6385421
24.3282905; 14.0233983; 10.3242671; 0.3120320; 0.2740181; 2.7099590; -0.8511374
24.5277027; 13.9566542; 10.5122171; 0.3720416; 0.3225585; 2.6465871; 0.0787262
24.7271149; 13.8780873; 10.6954997; 0.4385532; 0.3422093; 2.6525122; 0.1013485
24.9265272; 13.7875580; 10.8724527; 0.5074953; 0.3507100; 2.6601206; 0.1386932
25.1259394; 13.6848806; 11.0427801; 0.5775559; 0.3532204; 2.6704973; 0.1814893
25.3253516; 13.5702846; 11.2057786; 0.6478787; 0.3507676; 2.6840153; 0.2233396
25.5247638; 13.4442582; 11.3607339; 0.7175625; 0.3452141; 2.7005576; 0.2616645
25.7241760; 13.3075094; 11.5069775; 0.7859283; 0.3378976; 2.7198106; 0.2993157
25.9235883; 13.1622754; 11.6427334; 0.8519462; 0.3270518; 2.7416681; 0.2828108
26.1230005; 13.0082468; 11.7689765; 0.9161228; 0.3168148; 2.7621614; 0.2322325
26.3224127; 12.8460201; 11.8856042; 0.9785677; 0.3080257; 2.7788767; 0.1285245
26.5218249; 12.6770451; 11.9919573; 1.0392565; 0.3004284; 2.7880844; 0.3573529
26.7212371; 12.5026092; 12.0876814; 1.0982893; 0.2929483; 2.8135272; 0.7114839
26.9206493; 12.3223114; 12.1733410; 1.1556176; 0.2719237; 2.8635105; 1.2305821
27.1200616; 12.1375581; 12.2491722; 1.2056044; 0.2294556; 2.9479618; 1.4530195
27.3194738; 11.9500786; 12.3161982; 1.2484183; 0.2022910; 3.0446639; 1.5107432
27.5188860; 11.7595686; 12.3757494; 1.2865574; 0.1821390; 3.1420534; 1.5356776
27.7182982; 11.5670777; 12.4283013; 1.3215701; 0.1690669; 3.2380497; 1.5942845
27.9177104; 11.3731296; 12.4742852; 1.3540083; 0.1564443; 3.3347871; 1.6621476
28.1171226; 11.1776143; 12.5142385; 1.3840439; 0.1444685; 3.4327409; 1.7571499
28.3165349; 10.9811573; 12.5485185; 1.4116473; 0.1325151; 3.5333418; 1.8780890
28.5159471; 10.7837935; 12.5776042; 1.4369152; 0.1207299; 3.6377922; 1.9746163
28.7153593; 10.5858621; 12.6019178; 1.4598467; 0.1093368; 3.7444703; 2.1044897
28.9147715; 10.3873912; 12.6219142; 1.4805541; 0.0983362; 3.8549163; 2.1767719
29.1141837; 10.1885007; 12.6380215; 1.4990076; 0.0860898; 3.9659210; 2.2505497
29.3135959; 9.9896796; 12.6506929; 1.5148540; 0.0726932; 4.0775119; 2.3653492
29.5130082; 9.7903031; 12.6605177; 1.5277091; 0.0560312; 4.1915943; 2.4526794
29.7124204; 9.5909723; 12.6681096; 1.5371614; 0.0384535; 4.3066984; 2.5330078
29.9118326; 9.3919523; 12.6741651; 1.5429797; 0.0197778; 4.4224288; 2.5479033
30.1112448; 9.1923846; 12.6794615; 1.5448485; -0.0011906; 4.5358618; 2.4778829
30.3106570; 8.9931533; 12.6847962; 1.5425226; -0.0217760; 4.6435205; 2.3992351
30.5100692; 8.7940132; 12.6909926; 1.5361936; -0.0422264; 4.7454353; 2.0863037
30.7094815; 8.5948056; 12.6989059; 1.5251052; -0.0689235; 4.8323106; 1.6933212
30.9088937; 8.3961876; 12.7094883; 1.5097316; -0.0789293; 4.9016898; 1.3472175
31.1083059; 8.1969980; 12.7232226; 1.4942851; -0.0775405; 4.9561948; 0.7035401
31.3077181; 7.9991436; 12.7400513; 1.4770003; -0.0957795; 4.9844213; 0.3984955
31.5071303; 7.8006491; 12.7607506; 1.4561125; -0.1158005; 5.0003385; 0.1588841
31.7065426; 7.6019268; 12.7861537; 1.4303032; -0.1425537; 5.0066708; -0.1951406
31.9059548; 7.4042204; 12.8170088; 1.4015892; -0.1454450; 4.9988924; -0.2793003
